,data,rate,genre,DCT,NRG
385,[-1213 -1973 -1664 ...   393  -398   210],22050,disco,"[ -4040.         -16491.20867766    794.21021514   2939.08714524
   -817.15210927   4061.62135114    411.98924035   -126.34320908
   1467.84789073   -289.01988881]",
386,[ 7853  8201  7858 ... -1647  2090  2106],22050,disco,"[164356.          -9304.13511216   8321.45346484   1983.83753576
  -2971.18180616  -1753.62481734   -810.96376768   -259.99637822
    220.81819384    191.83412029]",
387,[ 5446  4246  3315 ... -3860 -4307 -2859],22050,disco,"[ 7.25180000e+04  8.08038583e+03  1.28198004e+03  5.14618163e+03
  3.87345305e+03  1.24026529e+03  1.34958222e+03 -1.06399255e+03
  2.74453049e+02  6.30182870e+01]",
388,[1105 1869 2234 ... -235  282  813],22050,disco,"[ 5.40580000e+04 -6.81570829e+03 -4.22006872e+03 -7.37398892e+03
  2.67183739e+03 -1.27279221e+01  1.21391928e+03 -3.27764632e+03
 -2.12162612e+02  1.53982285e+02]",
389,[ 2233   852  -906 ... -2098 -3029 -2349],22050,disco,"[-16788.          12506.14602831  11442.78132435   3409.11735505
   5551.70035335  -1595.23289836   3657.40421107  -1035.00447747
  -1844.29964665   -139.59981938]",
390,[ 1239  2100  1110 ... -9809 -8548 -5111],22050,disco,"[  -972.          16769.00752311   2326.553919    -4978.59678151
   7146.16938368 -12238.60416878   6868.69178679  -3974.63928869
  -3107.83061632    874.85501751]",
391,[-13238 -25739 -12780 ... -15031 -15975 -15534],22050,disco,"[-234416.          -14068.9645588   -55747.62958747  -28469.83781102
   35750.31536343   18531.85452134   35870.49233532   21085.35320611
   17233.31536343   -5746.72945518]",
392,[1142 2676 1835 ... -344  -37  619],22050,disco,"[25358.          4384.72825094  1881.02976109 -1520.94412467
  1730.6206865  -5621.49891043 -4859.70956312 -1479.22031019
   156.6206865    198.02628354]",
393,[ -241 -3117 -5348 ...  3518  6334  8000],22050,disco,"[-61708.          -1313.8604484   -1446.43340304  31364.73233915
   2207.41431542   2520.12856815  -3133.55954317    625.2608437
   3076.41431542   1346.51286405]",
394,[ 3998  3177  3316 ... -1563 -1581 -1367],22050,disco,"[37076.         20915.79897071 -3354.51084385  3534.29074536
 -4255.21432864  4369.91990773  2003.84305736 -1457.25733299
  1996.78567136   282.63653244]",
395,[ 2346  2370  2356 ... -4796 -3077 -2912],22050,disco,"[ 4.29760000e+04  1.49909264e+03  1.48543246e+03 -6.62105069e+02
 -2.91623059e+02 -2.74357431e+02  1.39965704e+02 -1.53694207e+01
  9.03769410e+01 -3.01647993e+01]",
396,[ 1146  1128  1148 ... -1814 -2518 -2844],22050,disco,"[ 2.02120000e+04  2.74232607e+03 -1.91353301e+03  1.03034632e+02
  4.07941166e+02  4.52548340e+01  4.23250509e+01  1.39469251e+01
 -6.80588337e+01  8.31156315e+00]",
397,[14412 13973 12887 ...  5489   782 -2664],22050,disco,"[ 2.79466000e+05  2.66491451e+02 -3.98236924e+03  7.53770086e+03
  1.00730998e+03  8.75398195e+02  3.98948120e+03 -5.41861025e+03
 -7.45690023e+02  6.81732306e+02]",
398,[-5368 -4711 -3868 ... -9613 -2898 -5474],22050,disco,"[-40438.         -32105.53421086   2770.27055744  -5575.42963956
   3617.57263593  -1904.94566852  -4120.86532643   2768.63277121
    371.57263593    339.26678006]",
399,[-5368 -4711 -3868 ... -9613 -2898 -5474],22050,disco,"[-40438.         -32105.53421086   2770.27055744  -5575.42963956
   3617.57263593  -1904.94566852  -4120.86532643   2768.63277121
    371.57263593    339.26678006]",
400,[-5543  -711   641 ...  2511  1269  -690],22050,hiphop,"[-24188.         -13183.12318135  -6706.651227     7532.20165754
 -25649.44541247  -9240.47141655  -7454.41575976   2965.21706091
   -890.44541247   -336.26947121]",
401,[ 1576 -6603 -8435 ...  -579 -1155  -289],22050,hiphop,"[104950.         -87917.3259721  -47499.89395985  76523.37264248
  15001.48979736  13620.29081922   6380.02341709   1550.28238697
   2616.48979736    525.97134512]",
402,[-1084 -1401 -1514 ...  3869  3744  3746],22050,hiphop,"[-3.16600000e+04  3.28138733e+03 -1.19200765e+02  3.14088368e+02
  1.55591559e+03 -1.38592929e+02  6.64982088e+02  6.80689487e+01
 -4.08441181e+00  8.01967654e+00]",
403,[-5974 -6082 -5338 ... -3407  -853   279],22050,hiphop,"[-119540.           -5198.37575105   10952.20906988   -3772.56186912
   -3683.3965879    -1829.99234971    1737.5907141     2517.95219504
     881.6034121     -341.19091148]",
404,[ 9232  9629  9710 ... -7729 -8058 -9636],22050,hiphop,"[ 1.92450000e+05 -3.11212449e+03  3.25007205e+03 -3.22984321e+03
  2.84567331e+02 -8.41457070e+02 -1.70300666e+03  7.41573653e+02
 -6.54326691e+01  3.16621745e+01]",
405,[-13387 -11509 -10099 ...  -7985  -4208  -3139],22050,hiphop,"[-219934.           -6524.99473206   -5498.10116315   -7000.97963406
    -758.93614129   -6569.02199722   -3642.47835955    2145.14350301
     618.06385871    1557.8726718 ]",
406,[26672 25725 24277 ... 31440 28675 20476],22050,hiphop,"[490736.           9877.79948088   6021.71623282  11290.23799004
 -16960.69700855  10168.19551346  10251.20571501  -1577.86631138
  -7973.69700855  -3225.16378609]",
407,[ 7306  6221  4081 ... -5881 -5979 -6967],22050,hiphop,"[ 4.16960000e+04  3.82884352e+04  6.21537712e+03  1.11876606e+04
 -1.81344419e+02 -8.31557575e+02 -1.35028042e+03  1.57820791e+02
 -1.09344419e+02  3.85547603e+01]",
408,[   21   -32    81 ...  -612   892 -1197],22050,hiphop,"[ 1060.           465.0568559  -1022.01249471  -336.51206211
    64.34752416   254.55844123   432.96704338    79.7581986
   -95.65247584    -4.51470795]",
409,[   411    326   -181 ... -18363 -11555  -1058],22050,hiphop,"[-12142.           7397.14622192   3239.57879807    -87.70317587
    276.4427191     623.66818101  -1196.9040108     -37.0178563
    -97.5572809    -269.28349889]",
410,[ 2241  1470 -1286 ... -2833 -6868 -8181],22050,hiphop,"[ 20658.         -16796.76528373  24986.90232912   4906.2786504
   2617.65942022   2176.47467249  -2805.37198868  -1656.82084057
  -1866.34057978   -916.52523699]",
411,[-2522 -3612 -2579 ... -1866 -1504 -1757],22050,hiphop,"[-50774.          -6044.23045056   3639.72491583  -1690.05360872
    102.77471516   1746.55374953   1736.88587337   2718.17127038
   1654.77471516    617.77180655]",
412,[-1880 -3283 -1731 ...  2830  4846  7993],22050,hiphop,"[ -4290.         -22237.08630255  -5012.20809439   9117.55066795
  -7440.81017018   5502.70497119   3997.02639703   3034.6739753
    719.18982982    836.13662404]",
413,[-6372 -8946 -5428 ...  9147  8696  7732],22050,hiphop,"[-124040.            -394.86126326  -11070.37086718   -3437.0796765
     953.09118311    5105.31096017    5407.66944839    7141.28455583
    3993.09118311    1568.61173425]",
414,[-1384 -6509 -8076 ...  9867 11532 11162],22050,hiphop,"[-140292.           24831.66303579    -172.55883292   12896.69665651
    7712.12827748   12976.82364834   10376.43115185   -1705.36696806
    -851.87172252    -151.91356574]",
415,[ 1163 -4109 -2484 ...  3299 -1391  2012],22050,hiphop,"[-18950.         -10573.26641587   9405.69977676   5235.41688959
 -10260.28495865  30938.75010404  -1689.14081993  11985.57854244
   1644.71504135  -3803.74897886]",
416,[-1302 -2352 -2682 ... -1726 -2394 -2902],22050,hiphop,"[-7.00460000e+04  1.04397432e+04  8.56403178e+03  3.77043899e+03
 -3.98730834e+03  3.55674711e+03 -2.72001098e+02  1.85864976e+03
  6.75691663e+02  3.51091509e+01]",
417,[-4712 -6017 -5040 ...  1086   849   610],22050,hiphop,"[-1.12628000e+05  7.46111149e+02  2.55124951e+03  4.10522384e+03
  9.82614730e+01 -1.06348860e+03 -6.61508135e+01  3.36905242e+03
  4.47226147e+03  1.10446056e+03]",
418,[ 886 1098  466 ...  287  355 1000],22050,hiphop,"[-2798.         12906.8922481    916.52829082 -6871.67984772
  3935.35904043  3033.48809129 -2792.97617106 -1488.16702012
  -840.64095957    66.08696391]",
419,[ -762 -2497 -1562 ... -1944 -1827 -1762],22050,hiphop,"[ 24112.         -24255.57365913 -12856.27028237  10161.4607171
    565.30184606   5775.64818873   3444.352541     2064.38267222
   -180.69815394     43.52865803]",
420,[-4333 -4981  1126 ...  6365  -838 -3378],22050,hiphop,"[ 47010.         -16225.62022872 -57482.29752308 -25278.20971786
  22178.9295178    2009.59747213   9810.4088329   -1034.92794752
   5288.9295178     560.95792773]",
421,[ -8782 -14504 -13227 ...    612    631   -699],22050,hiphop,"[-278274.           12843.50942534   17527.30605236    -602.57086155
   10144.32927743    5646.95475456    8813.66340104    7274.82657587
    4676.32927743    2370.37218367]",
422,[-4574 -5723 -2141 ...  3532  3484  3443],22050,hiphop,"[-33234.         -36443.20339013   9239.37138133  -3235.39111834
  -5742.11822749  -6382.34580699   8417.76077576  11343.22055738
   -720.11822749   1601.73979273]",
423,[1235 2095 1488 ... 2204 2229 1330],22050,hiphop,"[-13994.          31828.13739997 -13435.55493382   8746.01268669
  -3055.64270588  -7575.94205363   4011.62169458  -3319.78631095
   -148.64270588   -510.64917775]",
424,[-12417 -19668 -16748 ...   -407   -524   -515],22050,hiphop,"[-235206.          -55259.36263645   11480.80984335    5748.59231534
   14050.26597879   12324.87119608    8725.29714914    8428.20191381
    8053.26597879    2848.93311712]",
425,[ 7971 13031 11242 ... 10220 11086  5573],22050,hiphop,"[226538.          -4059.48688968  -7402.71408307  -5074.64252289
  -2652.22657805 -10050.81578779  -5881.57072595  -8107.66988487
  -4096.22657805  -2116.84446651]",
426,[-1906   383  1024 ... -2719 -2453 -1092],22050,hiphop,"[  5676.          -6824.6276924    4554.47932919 -14071.93163847
  -4740.10095308  -3215.92164084   2081.4281251   -4294.74443083
   2966.89904692  -6599.81629261]",
427,[-8391 -7165 -5183 ...  4601  4688  4955],22050,hiphop,"[-154390.             451.61289864   10217.15306124   -4984.89033157
  -20696.36947742    2063.3375875     6682.55963859   -6590.28087442
    4283.63052258    3761.58745322]",
428,[-129  704 1423 ... 2216 1958 1845],22050,hiphop,"[23516.          -313.96715643 -9120.19584309 -2371.03391141
 -1903.93021008 -1236.02265351  1997.02473289  -357.10516634
 -2451.93021008  1334.94071621]",
429,[7228 7248 7455 ... 4620 2947 3477],22050,hiphop,"[119356.          17454.45654821  -3067.77850371  -2071.57123351
   -193.3537354     404.46507884  -1075.85085034    995.71609961
    868.6462646    -586.98950611]",
430,[-6617 -4807 -4515 ...  1863  2269  -847],22050,hiphop,"[-81092.         -15541.89087376  -3650.81175624   5114.26460345
 -11924.24915749   2955.70634536  -7103.56660562   2101.13947247
  -3283.24915749   2779.46371648]",
431,[-2442 -1779  -543 ...  3644  3020  5564],22050,hiphop,"[-20288.           4742.77270756 -17102.93711814  -3376.25095061
  -2354.98209942   2701.14790413    733.0224641     962.36685503
   -940.98209942  -1713.33785323]",
432,[ 317  558  -56 ...  353  -70 -940],22050,hiphop,"[ 9102.         -1565.60297855  1190.49336363 -1106.69433088
   931.72446517 -1919.08780414  6350.57363954 -6234.67199138
 -1164.27553483   510.63894435]",
433,[ 9662 10106 13763 ... -7606   993   684],22050,hiphop,"[ 95168.          79628.45949604 -12072.24971354 -13898.90072148
 -18050.23013677  10567.00373805  -4114.782115    -1213.80530926
  13830.76986323    511.18068523]",
434,[ 978 3742 4571 ... -968 2261 3383],22050,hiphop,"[-93892.          66405.62795176  25244.15487088 -10574.25181003
 -12776.14408562 -22140.92753251  -5714.0222134   11387.95024791
   3954.85591438  -3134.59281904]",
435,[  5813   6444   7012 ... -10186 -10324  -9748],22050,hiphop,"[123546.            419.08064114   6435.55409184 -10958.74129924
   -768.74575141    861.25605949   -741.04556607   -296.08200272
   1048.25424859   -985.66931588]",
436,[    0     0     0 ... -3105 -1872 -2343],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
437,[  0   0   0 ... 189 686 544],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
438,[     0      0      0 ...  -9773 -11080  -8078],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
439,[    0     0     0 ... -1260 -1386 -1697],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
440,[   0    0    0 ... 9044 9304 8032],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
441,[   0    0    0 ... 4844 4101 2775],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
442,[    0     0     0 ...  5590 12425  5451],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
443,[    0     0     0 ...    91  -771 -1389],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
444,[   0    0    0 ... 1735 1803 1793],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
445,[    0     0     0 ... -1260 -1386 -1697],22050,hiphop,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
446,[-2752 -3159 -2256 ... -1638 -3072 -4439],22050,hiphop,"[  -980.         -33182.42723569   1451.56612946   4569.97913518
  -2331.15786741   1861.10504808   -609.1024313     995.78011305
   1418.84213259   2102.73712542]",
447,[1987 1138  893 ... 5007 4785 3877],22050,hiphop,"[26638.          2285.78829697 -2458.16883388  2997.85029178
  2723.01078313  1387.34350469  1561.55242759   -57.80967127
  -960.98921687  1160.19460929]",
448,[ -164  -109  -170 ... -5490  1844  3730],22050,hiphop,"[-1164.          -781.34279565  -257.61780305  -463.26750199
  1292.18107302  -721.24891681  -182.87445844  -134.86788587
    94.18107302  -155.1686523 ]",
449,[ -745 -5637 -5448 ...  -690   -38  4552],22050,hiphop,"[-154292.           39661.61065302    7424.07507258    7178.44233669
    9125.90829767    5767.16290736     934.49950066    6436.4785872
    3261.90829767    7195.02893834]",
450,[-658  -55  327 ... 3679 5344 4404],22050,hiphop,"[ 21606.         -12487.17400453  -2931.9341672    -870.27237328
   -516.62305899  -1019.64797847    -32.43515359   -780.75260719
    315.37694101   -451.89018927]",
451,[ 3042  3377  3717 ... -2377 -2551 -2316],22050,hiphop,"[ 8.65400000e+04 -1.03945545e+04 -1.18364206e+03 -8.51925398e+02
 -1.55736435e+02 -9.92777921e+02  1.54325903e+02  4.42645019e+02
 -5.30736435e+02  1.08335123e+01]",
452,[ 2735  3317  3659 ... -2569 -2380 -3020],22050,hiphop,"[ 6.10660000e+04  2.66402887e+03 -2.52797148e+03 -2.00515479e+02
 -2.75341787e+03 -1.29400541e+03 -5.37196626e+02  4.93352265e+02
 -1.41787414e+00  2.20737976e+01]",
453,[  592 -2761  -898 ...    -4   476   673],22050,hiphop,"[-45356.          13848.00963944  -3784.8978841   11123.44890023
   -560.34459161   5538.06031025   -438.67756601   5130.98464627
   6047.65540839   7709.289082  ]",
454,[8088 5894 6934 ... 4576 4695 4779],22050,hiphop,"[118896.          13096.08826143  -3568.80179529   5835.8233748
   1340.01343565   1838.47763109   2754.63223424   2853.41450891
   2307.01343565   4346.65427972]",
455,[ 8904  9795 10267 ...  1091  1136  1068],22050,hiphop,"[ 1.92070000e+05  1.99143897e+03 -2.75806164e+03 -3.93998514e+03
 -1.64324685e+03 -1.41845620e+03 -7.13572691e+02 -6.78673742e+01
 -1.23246851e+02 -4.83105711e+01]",
456,[1080 5184 6016 ... 2876 3534 3539],22050,hiphop,"[ 69448.          11654.42841474  -8467.51128008 -16037.92160606
  -4112.23781429 -11070.46376626   1272.71274126  -3852.970598
  -2191.23781429  -1654.61126986]",
457,[-7175 -7494 -7382 ... -6992 -8467 -9796],22050,hiphop,"[-1.34014000e+05 -6.95310759e+03 -1.12543738e+01 -4.19801557e+02
  2.52304906e+03 -1.23036580e+02  8.26328227e+02 -3.88895945e+01
  3.10049064e+02 -5.62233371e+01]",
458,[ 8810  9582  9474 ... -1134 -2292   953],22050,hiphop,"[ 1.32948000e+05  2.83372217e+04  4.64153255e+03 -8.74515646e+03
 -1.61926001e+03 -1.69422785e+03 -7.54693545e+01 -8.12792569e+02
 -2.23260007e+02  3.61049575e+01]",
459,[-4706 -4488 -4680 ... -5755 -6543 -3059],22050,hiphop,"[-1.02104000e+05  6.15820944e+03 -2.26562637e+03  1.86703043e+03
 -1.94654395e+02 -1.61786032e+03 -4.51289444e+02  8.64082846e+01
 -3.57654395e+02  2.48305277e+02]",
460,[-8756 -8617 -7675 ...  5272  5150  5159],22050,hiphop,"[-84820.         -46882.6294528   -8834.49623437  19599.99384142
 -13709.0943957    3606.24458405   -391.9710255    1861.66059234
   -264.0943957     649.01220794]",
461,[-4698 -2431   416 ...   416  2099  3590],22050,hiphop,"[ -8992.          -5626.11764912 -25101.19418461 -10206.76136261
  -4419.60707778   -379.00923472  -1071.55751439   1063.92967274
    401.39292222   -600.07360925]",
462,[ 1414  3194  1885 ... -1154     9    88],22050,hiphop,"[ 23510.           7053.41627089   -503.81615882   8741.61270327
   -753.40946349 -15594.53295229   2614.31812871  -3851.07304966
   1446.59053651  -3132.68808242]",
463,[  319   160  -383 ...  2939  -253 -1225],22050,hiphop,"[-2950.          -468.07852292  5333.30982291  -640.6932813
   724.42453848   900.85403923  -331.37793053  -280.77541127
  -820.57546152  -136.4982934 ]",
464,[ 7778  7117  4785 ... 15526  8614  3967],22050,hiphop,"[75440.         31419.30018004  -728.35271076 11635.24555346
  2316.31884044   947.52308679 -4805.82899495  -340.7973951
  -813.68115956   256.73769237]",
465,[-32393 -32393 -32393 ...   2840   3351   4820],22050,hiphop,"[-6.20748000e+05 -1.45714177e+04  1.21819863e+02 -3.14104756e+03
  2.47909513e+03  7.11632265e+03 -4.26784396e+02 -1.62908710e+04
  1.28580951e+04  9.88362189e+02]",
466,[-5883 -5883 -5886 ... -1527 -1661 -1755],22050,hiphop,"[-128974.            4353.13371539    2425.25511612     780.07373829
   -1957.84670448    -371.9381669     -517.28872182     912.41884988
     464.15329552    -324.86252648]",
467,[ -867  -282   813 ...  2418 -4636   -27],22050,hiphop,"[10390.         -4684.37118294 -5264.10721121 -2941.11941327
 -2610.19998678   369.10973978   376.77615223 -1169.19909266
  -415.19998678  4328.07863826]",
